Team,Formation,Anzahl,Total_Spiele,Wahrscheinlichkeit,dreier_kette,vierer_kette,Starting11_Team,Starting11_Position,Starting11_Nummer,Starting11_Name,Starting11_Weighted_Score
Berliner SV 1892,3-2-3-2,1,24,4%,Ja,Nein,Berliner SV 1892,ST,28,David Bellin,0.768
Berliner SV 1892,3-2-3-2,1,24,4%,Ja,Nein,Berliner SV 1892,TW,1,Hendrik Lüttschwager,0.758
Berliner SV 1892,3-2-3-2,1,24,4%,Ja,Nein,Berliner SV 1892,LM,7,Paul Busche,0.71
Berliner SV 1892,3-2-3-2,1,24,4%,Ja,Nein,Berliner SV 1892,ZDM,12,Ali Ismail Gashi,0.528
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,ZM,NA,Jonathan Maurer,0.879
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,RM,24,Joshua Tröger,0.875
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,IV,22,Stefano Tedesco,0.865
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,IV,NA,Benjamin Schnack,0.823
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,IV,4,Niklas Jost,0.822
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,ST,NA,Maximilian Blust,0.78
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,ST,28,David Bellin,0.768
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,TW,1,Hendrik Lüttschwager,0.758
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,ZM,21,Lennard Schleifenbaum,0.746
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,ST,11,Julius Zauner,0.744
Berliner SV 1892,3-4-3,5,24,21%,Ja,Nein,Berliner SV 1892,LM,7,Paul Busche,0.71
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,ZM,NA,Jonathan Maurer,0.879
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,RM,24,Joshua Tröger,0.875
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,IV,22,Stefano Tedesco,0.865
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,IV,NA,Benjamin Schnack,0.823
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,IV,4,Niklas Jost,0.822
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,ST,NA,Maximilian Blust,0.78
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,ST,28,David Bellin,0.768
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,TW,1,Hendrik Lüttschwager,0.758
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,ZM,21,Lennard Schleifenbaum,0.746
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,ZM,NA,Steven Koschek,0.741
Berliner SV 1892,3-5-2,2,24,8%,Ja,Nein,Berliner SV 1892,LM,7,Paul Busche,0.71
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,ZM,NA,Jonathan Maurer,0.879
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,RV,24,Joshua Tröger,0.875
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,IV,22,Stefano Tedesco,0.865
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,IV,NA,Benjamin Schnack,0.823
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,RM,20,Nikita Charkov,0.804
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,ST,NA,Maximilian Blust,0.78
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,ST,28,David Bellin,0.768
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,TW,1,Hendrik Lüttschwager,0.758
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,ZM,21,Lennard Schleifenbaum,0.746
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,LV,27,Nick Bechler,0.721
Berliner SV 1892,4-2-2-2,1,24,4%,Nein,Ja,Berliner SV 1892,LM,7,Paul Busche,0.71
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,ZM,NA,Jonathan Maurer,0.879
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,RV,24,Joshua Tröger,0.875
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,IV,22,Stefano Tedesco,0.865
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,IV,NA,Benjamin Schnack,0.823
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,RM,20,Nikita Charkov,0.804
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,ST,NA,Maximilian Blust,0.78
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,ST,28,David Bellin,0.768
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,TW,1,Hendrik Lüttschwager,0.758
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,ZM,21,Lennard Schleifenbaum,0.746
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,LV,27,Nick Bechler,0.721
Berliner SV 1892,4-4-2,9,24,38%,Nein,Ja,Berliner SV 1892,LM,7,Paul Busche,0.71
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,RV,24,Joshua Tröger,0.875
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,IV,22,Stefano Tedesco,0.865
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,IV,NA,Benjamin Schnack,0.823
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,IV,4,Niklas Jost,0.822
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,ST,NA,Maximilian Blust,0.78
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,ST,28,David Bellin,0.768
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,TW,1,Hendrik Lüttschwager,0.758
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,LV,27,Nick Bechler,0.721
Berliner SV 1892,5-1-2-2,1,24,4%,Nein,Nein,Berliner SV 1892,ZDM,12,Ali Ismail Gashi,0.528
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,ZM,NA,Jonathan Maurer,0.879
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,RV,24,Joshua Tröger,0.875
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,IV,22,Stefano Tedesco,0.865
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,IV,NA,Benjamin Schnack,0.823
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,IV,4,Niklas Jost,0.822
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,ST,NA,Maximilian Blust,0.78
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,ST,28,David Bellin,0.768
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,TW,1,Hendrik Lüttschwager,0.758
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,ZM,21,Lennard Schleifenbaum,0.746
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,ZM,NA,Steven Koschek,0.741
Berliner SV 1892,5-3-2,2,24,8%,Nein,Nein,Berliner SV 1892,LV,27,Nick Bechler,0.721
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,TW,40,Roger Gonzalez I Hermosa,0.927
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,ST,10,Thomaz Klingl,0.907
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,LM,7,Dominic Kranz,0.723
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,ZDM,8,Enrique Freitag,0.715
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,ST,10,Milan Daus,0.71
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,ZDM,31,Matteo Topal,0.705
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,ZOM,18,Nicholas Cartwright Stanley,0.675
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,IV,2,Giovanni Marigo,0.667
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,IV,11,Niklas Schindler,0.665
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,RM,14,Ryan Max Robert French,0.577
FC Internationale Berlin 1980,3-2-3-2,3,24,12%,Ja,Nein,FC Internationale Berlin 1980,IV,6,Antonio Boeddinghaus,0.569
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,TW,40,Roger Gonzalez I Hermosa,0.927
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,ST,10,Thomaz Klingl,0.907
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,LM,7,Dominic Kranz,0.723
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,ZM,8,Enrique Freitag,0.715
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,ST,10,Milan Daus,0.71
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,ZM,31,Matteo Topal,0.705
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,ZM,6,Akiyasu Tsuchiya,0.678
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,IV,2,Giovanni Marigo,0.667
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,IV,11,Niklas Schindler,0.665
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,RM,14,Ryan Max Robert French,0.577
FC Internationale Berlin 1980,3-5-2,2,24,8%,Ja,Nein,FC Internationale Berlin 1980,IV,6,Antonio Boeddinghaus,0.569
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,TW,40,Roger Gonzalez I Hermosa,0.927
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,ST,10,Thomaz Klingl,0.907
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,LV,7,Dominic Kranz,0.723
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,ZM,8,Enrique Freitag,0.715
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,ST,10,Milan Daus,0.71
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,ZM,31,Matteo Topal,0.705
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,RV,2,Giovanni Marigo,0.667
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,IV,11,Niklas Schindler,0.665
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,LM,14,Ryan Max Robert French,0.577
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,IV,6,Antonio Boeddinghaus,0.569
FC Internationale Berlin 1980,4-2-2-2,1,24,4%,Nein,Ja,FC Internationale Berlin 1980,RM,NA,Saif Merabti,0.456
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,TW,40,Roger Gonzalez I Hermosa,0.927
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,ST,10,Thomaz Klingl,0.907
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,LV,7,Dominic Kranz,0.723
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,ZDM,8,Enrique Freitag,0.715
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,LM,10,Milan Daus,0.71
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,ZDM,31,Matteo Topal,0.705
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,ZOM,18,Nicholas Cartwright Stanley,0.675
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,RV,2,Giovanni Marigo,0.667
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,IV,11,Niklas Schindler,0.665
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,RM,14,Ryan Max Robert French,0.577
FC Internationale Berlin 1980,4-2-3-1,8,24,33%,Nein,Ja,FC Internationale Berlin 1980,IV,6,Antonio Boeddinghaus,0.569
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,TW,40,Roger Gonzalez I Hermosa,0.927
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,ST,10,Thomaz Klingl,0.907
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,LV,7,Dominic Kranz,0.723
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,ZM,8,Enrique Freitag,0.715
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,LM,10,Milan Daus,0.71
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,ZM,31,Matteo Topal,0.705
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,ZM,6,Akiyasu Tsuchiya,0.678
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,RV,2,Giovanni Marigo,0.667
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,IV,11,Niklas Schindler,0.665
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,RM,14,Ryan Max Robert French,0.577
FC Internationale Berlin 1980,4-3-3,7,24,29%,Nein,Ja,FC Internationale Berlin 1980,IV,6,Antonio Boeddinghaus,0.569
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,TW,40,Roger Gonzalez I Hermosa,0.927
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,ST,10,Thomaz Klingl,0.907
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,LV,7,Dominic Kranz,0.723
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,ZM,8,Enrique Freitag,0.715
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,ST,10,Milan Daus,0.71
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,ZM,31,Matteo Topal,0.705
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,RV,2,Giovanni Marigo,0.667
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,IV,11,Niklas Schindler,0.665
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,LM,14,Ryan Max Robert French,0.577
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,IV,6,Antonio Boeddinghaus,0.569
FC Internationale Berlin 1980,4-4-2,3,24,12%,Nein,Ja,FC Internationale Berlin 1980,RM,NA,Saif Merabti,0.456
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,RM,11,Jeong Chaehyun,0.949
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,ZOM,NA,Lucien Littbarski,0.907
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,ZDM,9,Vito Everett Dieckert,0.865
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,RV,25,Fonseca Pereira Mendes,0.852
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,IV,6,Justin Thiele,0.845
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,ST,15,Daniel Hölbling,0.843
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,LM,8,Joan Schäfers Llauger,0.794
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,TW,1,Patrick Kühn,0.793
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,LV,7,Simon Stefanovic,0.752
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,ZDM,26,Jeremy Herrmann,0.744
FC Viktoria 1889 Berlin II,4-2-3-1,13,24,54%,Nein,Ja,FC Viktoria 1889 Berlin II,IV,4,David Nagel,0.566
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,RM,11,Jeong Chaehyun,0.949
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,ZM,9,Vito Everett Dieckert,0.865
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,RV,25,Fonseca Pereira Mendes,0.852
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,IV,6,Justin Thiele,0.845
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,ST,15,Daniel Hölbling,0.843
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,LM,8,Joan Schäfers Llauger,0.794
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,TW,1,Patrick Kühn,0.793
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,LV,7,Simon Stefanovic,0.752
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,ZM,26,Jeremy Herrmann,0.744
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,ST,19,Rayan Ait Manssour,0.734
FC Viktoria 1889 Berlin II,4-4-2,7,24,29%,Nein,Ja,FC Viktoria 1889 Berlin II,IV,4,David Nagel,0.566
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,RM,11,Jeong Chaehyun,0.949
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,ZM,9,Vito Everett Dieckert,0.865
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,RV,25,Fonseca Pereira Mendes,0.852
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,IV,6,Justin Thiele,0.845
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,ST,15,Daniel Hölbling,0.843
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,LM,8,Joan Schäfers Llauger,0.794
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,TW,1,Patrick Kühn,0.793
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,LV,7,Simon Stefanovic,0.752
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,ZM,26,Jeremy Herrmann,0.744
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,ZM,24,Maciej Macias,0.634
FC Viktoria 1889 Berlin II,4-5-1,1,24,4%,Nein,Ja,FC Viktoria 1889 Berlin II,IV,4,David Nagel,0.566
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.747
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,RM,10,Ibrahim Diallo,0.737
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.702
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.66
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.651
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.648
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,IV,15,Denis Rolke,0.63
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.613
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,ST,9,Ole Bresemann,0.602
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,IV,22,Ian Häberle,0.586
FSV Berolina Stralau 1901,3-4-3,8,24,33%,Ja,Nein,FSV Berolina Stralau 1901,ST,5,Eric Stier,0.511
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.747
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,RM,10,Ibrahim Diallo,0.737
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.702
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.66
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.651
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.648
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,IV,15,Denis Rolke,0.63
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,ZM,NA,Maximilian Weber,0.616
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.613
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,ST,9,Ole Bresemann,0.602
FSV Berolina Stralau 1901,3-5-2,5,24,21%,Ja,Nein,FSV Berolina Stralau 1901,IV,22,Ian Häberle,0.586
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.747
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,RV,10,Ibrahim Diallo,0.737
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.702
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.66
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.651
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.648
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,RM,15,Denis Rolke,0.63
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.613
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ST,9,Ole Bresemann,0.602
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,IV,22,Ian Häberle,0.586
FSV Berolina Stralau 1901,4-2-2-2,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,LV,11,Yussef Jradi,0.567
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.747
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,RV,10,Ibrahim Diallo,0.737
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.702
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.66
FSV Berolina Stralau 1901,4-3-3,1,24,4%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.651
